Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
8085,8.195972236,0.00337531,6.837168599,135.5749089,2.05E-23,0.211652074,Colorless,0.043278433,0.016549419,0.001705037,,244.3737777,590.1509262,4.140833201,0.000751171,382.9599898,Aquifer,36.0648731,74.99238592,June,3,5,1
8086,5.401270547,0.003182639,7.43531109,180.9652915,1.94E-153,2.296301548,Faint Yellow,2.082217705,1.200665934,0.185857895,1.832131607,263.0862691,325.6880998,2.422261865,0.011958406,223.3902163,Reservoir,21.51409548,32.28358399,August,13,19,1
8087,7.761477136,9.95E-21,4.500927733,188.6139135,2.00E-17,1.94141739,Colorless,0.004754973,0.378383112,0.528719279,2.753248431,138.6294766,292.6725275,3.082402415,0.002144717,339.0776261,Aquifer,8.792980851,48.70585995,March,7,0,1
8088,6.57117569,0.008381846,7.971096313,189.0185665,1.95E-96,1.360139491,Colorless,0.034585841,0.192947048,0.03411984,2.560861087,230.8037273,550.0998197,2.545716223,1.73E-05,275.4955386,Ground,8.8691254,103.0181103,April,15,23,0
8089,8.13416476,0.23001137,5.607374759,168.5612526,,1.529348788,Colorless,0.015401116,1.030561605,0.527701595,0.340671089,108.9149745,1043.538591,2.409197234,0.0013638,193.4399437,Reservoir,12.78732895,38.76124652,March,4,9,1
8090,7.023857673,0.000718654,4.121992655,79.84055007,1.15E-22,,Near Colorless,0.426606665,0.056667901,,1.123405747,150.9023779,468.3344098,2.988858909,0.036234664,208.5589539,River,8.04600264,86.20802591,January,10,7,1
8091,6.53659652,0.015261437,6.391447148,101.701682,1.71E-41,0.121041644,Near Colorless,0.336281506,0.09489681,0.572698209,,93.65348526,366.173614,2.439745763,0.00030675,384.6681122,Well,19.77360414,39.9293637,August,22,,1
8092,7.187085931,0.000107942,5.138045349,209.6263655,2.13E-07,1.202460157,Near Colorless,0.041821376,1.998941526,0.074198592,2.677324522,210.0306537,438.2524331,3.751598745,6.10E-14,288.4077674,Reservoir,24.92229307,52.79395568,June,7,9,0
8093,7.052333483,3.89E-10,3.738334365,233.5435158,2.27E-240,0.663285064,Light Yellow,0.093833623,1.294622281,0.066937418,0.235094688,84.32851924,512.0845996,4.120855653,5.94E-10,426.9765971,Ground,15.61842092,44.16351622,February,8,6,0
8094,7.591452333,0.090580351,4.347157408,210.1458587,3.38E-201,0.376031145,Faint Yellow,0.029167015,,0.135621304,,226.2114555,331.6722226,3.325873835,5.14E-06,269.2022761,Reservoir,16.11118407,72.95202199,April,15,11,0
8095,7.886792859,0.017278182,4.503784431,201.1513344,1.42E-181,0.669429146,Colorless,0.330845525,1.552881366,0.75421459,0.056739153,98.23481327,370.0607238,2.752886178,3.94E-07,141.8107371,River,8.578396327,58.40697195,May,2,11,0
8096,6.668874274,0.056103691,7.146753386,174.1887629,1.58E-203,0.520458606,Colorless,0.650109609,0.69964769,0.301846379,0.796906318,194.2220298,294.5914583,3.398823925,7.75E-06,364.4199101,Well,5.561464477,46.21905356,November,,12,1
8097,7.238614249,0.003575786,3.191160776,176.062353,2.99E-227,0.924605831,Colorless,0.040623606,0.082459715,0.103396387,0.673533389,96.49460511,292.0384575,3.991931943,0.043583718,257.0973434,Reservoir,12.17497662,40.99942594,August,27,19,1
8098,8.093212976,1.84E-11,6.227302494,193.8192706,0.000219231,0.084032755,Colorless,0.081059647,0.739344328,0.148946154,2.840599899,195.4238181,759.444313,3.056159602,1.06E-05,138.4868449,Well,25.16276795,54.58590075,May,3,17,1
8099,7.781057125,0.004693805,4.286859981,139.4038095,3.95E-50,2.387715835,Faint Yellow,0.271340177,0.768949248,0.576234115,2.209962886,101.849147,485.7637199,2.99077961,0.000663488,74.08788507,Aquifer,24.7468657,60.83568788,October,26,16,1
8100,7.930364012,0.0001426,2.268504883,239.0750334,1.70E-255,1.563729485,Near Colorless,0.686828626,1.739118305,0.028179604,1.08736474,52.65415508,387.9633631,3.366501881,,339.6424274,Lake,10.67051565,43.35160374,May,31,22,0
8101,7.393874098,1.02E-07,6.905052671,180.0453322,0,2.478532118,Faint Yellow,0.003401204,0.583967142,0.022910405,2.704789253,136.9034374,780.0992057,2.635331087,9.31E-11,455.7703008,Lake,8.748754287,68.97874744,September,18,1,1
8102,7.987876865,2.20E-05,3.494361318,212.3879514,7.79E-135,0.022764598,Faint Yellow,0.588501142,0.260282786,0.172515051,1.027559697,121.4337892,306.2765152,2.887988293,0.03140033,420.4228024,Well,4.141097729,55.10371882,July,28,13,0
8103,6.985519594,2.34E-05,7.592385191,226.3075561,2.57E-175,2.028745555,Near Colorless,0.190891511,0.375386242,0.549771877,2.348345544,,260.879346,2.557447376,0.001045686,188.904983,Stream,17.49857887,61.74803283,October,5,11,1
8104,7.144627591,1.433943679,8.023274044,187.5131828,1.27526e-318,6.457976387,Faint Yellow,0.117916524,0.475391736,0.519066816,3.951777201,220.8951613,230.9848458,2.494508678,0.001337999,412.8944306,Spring,16.58857883,30.30737812,April,21,15,0
8105,7.559026714,4.41E-07,3.255082363,186.7453467,1.75E-153,0.81078984,Colorless,0.088150925,,0.16330599,0.350221953,228.9992667,298.806272,3.607875924,3.29E-08,394.4137193,Stream,6.558389864,58.58692646,October,17,14,0
8106,5.921733185,8.77E-09,11.2912457,161.2581663,3.24E-30,,Light Yellow,0.032254652,0.340544758,3.62680689,2.63966598,170.3036274,316.2759625,3.2172333,2.52E-23,32.03739006,Stream,13.24283263,48.73582554,September,28,20,0
8107,8.08169754,0.032070623,3.590071299,232.590618,8.70E-12,0.070269617,Faint Yellow,0.664292761,0.959675071,0.100862089,2.290359029,137.9954909,252.8959252,2.787029075,0.007998769,290.3339097,Aquifer,9.851266072,82.75022555,May,17,19,0
8108,7.341807053,6.08E-06,6.933576768,163.5167394,1.15E-05,0.163372408,Near Colorless,0.78032637,1.587548447,0.484775816,1.316031952,126.7967161,176.1580546,3.82446606,1.15E-09,484.5968826,Well,22.53926596,52.28602624,September,28,15,0
8109,8.228847017,4.12E-06,,87.76935237,1.25E-57,0.700176646,Colorless,0.014168081,0.635312037,0.910226644,1.752424961,105.54309,341.28124,3.489328158,0.000412815,349.5176157,Ground,12.61293725,71.86905712,February,11,9,1
8110,8.324486325,0.003209936,2.371135557,115.367404,3.01E-45,0.978774771,Colorless,0.276932072,0.239592983,0.280464575,0.830387072,121.418414,720.2143556,2.785089016,0.00765581,261.0018731,Well,18.60717704,46.46535702,May,13,5,1
8111,8.150835491,0.003230018,6.961120512,80.82699092,2.81E-28,0.20088851,Near Colorless,0.191505614,0.718451261,0.862230615,0.060748036,103.6175008,515.2519929,3.409571058,0.0045444,37.75314055,Aquifer,9.99794927,57.23325514,March,21,20,1
8112,7.329821218,2.60E-07,2.64059479,162.9165301,1.87E-42,,Near Colorless,0.14401392,0.073289333,0.56899792,1.958591077,63.17390022,690.6140427,2.662412169,6.13E-07,371.6473268,Aquifer,30.30579942,47.04980475,April,7,22,0
8113,7.596965955,6.11E-08,4.814098631,81.13473268,4.39E-43,1.192003739,Yellow,0.01002739,0.500096571,0.866102164,3.555077024,76.7171428,302.3607241,3.482559629,1.53E-11,512.3550757,Ground,10.36215069,55.43170821,September,3,10,0
8114,8.466271841,0.000206808,3.86727644,182.8830319,9.89E-78,1.293680726,Colorless,0.016179776,1.208901136,0.589028077,0.223905969,65.005513,215.7847878,1.798974522,2.46E-06,84.8436354,Lake,21.51747129,62.81526844,March,18,9,0
8115,8.307672983,0.000671984,4.612950515,143.2769575,3.59E-136,2.712515361,Faint Yellow,0.146019034,0.825616541,0.393679109,2.775969384,191.3442699,376.8663024,3.139888459,0.000859928,175.5097297,Well,10.38106262,69.01251744,December,16,10,0
8116,6.868997411,0.000124592,5.099533766,191.1070494,5.90E-50,2.421304073,Near Colorless,3.18E-07,0.400647819,0.507479031,1.693018882,230.2189215,574.0033938,2.769430099,0.006302112,370.5081898,Well,14.64837333,33.41899395,September,12,15,0
8117,7.446316396,0.000216534,1.972642044,88.4420183,1.19E-71,2.536991836,Near Colorless,0.028773109,0.937018064,0.527087278,1.912107598,94.27741175,75.64782357,4.165030131,6.52E-07,147.5143893,Stream,15.87275338,95.23475119,July,30,23,1
8118,6.893854781,3.49E-06,7.062662031,134.9550992,7.71E-234,1.579829821,Colorless,1.007789343,1.5944063,0.420619453,1.914707636,101.9521718,572.3329116,3.311110265,1.08E-05,203.2414606,Spring,4.685771086,65.37347735,July,13,7,0
8119,7.029700688,0.281453788,4.736801413,102.6408601,2.47E-21,0.787208383,Colorless,0.562053612,2.000052561,0.275408378,2.049401478,,289.3853333,3.892173263,0.000285227,246.6153941,Reservoir,31.27921975,53.65838254,March,26,10,0
8120,7.077652708,1.75E-07,6.972838636,132.4240709,1.02E-89,0.303941497,Faint Yellow,,0.966159703,0.277499811,1.188856305,101.6618317,414.0158974,2.681032308,0.00020712,184.4089391,Aquifer,23.76101706,37.02139771,February,9,20,0
8121,7.016724454,0.000190249,2.432556954,117.0320763,8.71E-179,2.101620131,Faint Yellow,0.254414615,1.796487365,0.256009407,1.54500878,59.7429448,517.3287641,2.293696666,7.89E-05,157.0886772,Lake,7.66861134,15.98615815,October,7,16,0
8122,7.091410109,0.000837603,3.236610457,216.190209,7.52E-199,1.166667422,Colorless,0.111860733,0.164603053,0.242257393,2.903660812,94.34869552,152.0834064,3.305842613,7.04E-05,278.8903396,Reservoir,11.25037666,52.13344707,October,1,5,1
8123,8.053105126,2.50E-08,5.25147506,178.3405014,2.91E-121,3.0523883,Colorless,0.328904225,0.154703314,0.277102625,2.445716833,,258.5377332,4.043375968,1.45E-06,118.6505495,Reservoir,24.78453583,79.37739138,April,27,19,0
8124,7.574265074,0.03436279,6.718308391,177.4195435,3.76E-100,2.493803972,Near Colorless,0.614673445,0.086798554,0.065105878,0.544264349,117.6596518,514.7347194,2.974074972,0.000376162,143.4129636,Reservoir,21.97008889,46.98692608,March,6,9,0
8125,7.430155982,0.004480197,7.76081158,217.7585197,8.48E-09,0.306300462,Yellow,0.075620094,0.98566722,0.478439763,0.396140511,85.00395577,335.0139341,4.201201849,3.67E-08,379.3850629,Stream,9.368547527,65.51176835,February,2,21,1
8126,7.4785924,0.056433462,4.465728835,180.0580941,9.39E-45,3.37651297,Colorless,0.001638567,0.746274248,0.388491451,3.08674327,103.8744611,832.559129,3.149726722,0.000162982,87.92468976,Well,14.28227627,73.5536359,March,20,16,1
8127,7.622681467,1.77E-09,5.009853776,196.788883,2.24E-26,0.884351233,Colorless,0.218383329,0.77554461,0.239660033,0.928354617,159.2368244,248.1206513,2.926257323,0.002521911,297.4950898,Ground,32.43724718,84.27417484,August,30,11,1
8128,7.395535262,0.000125936,7.266184749,221.9035387,7.71E-07,0.487686112,Faint Yellow,8.02E-06,0.319375696,0.203222512,0.766113407,115.9974234,630.2054613,3.463639399,9.01E-06,340.7542858,Lake,39.01468549,74.33396481,March,4,13,0
8129,6.546818146,1.12E-05,6.55702921,209.4106868,5.11E-36,0.757120944,Colorless,0.03659715,0.302197002,0.49921292,1.168802293,184.3412149,333.0279544,2.08654251,0.0031178,478.3233418,Well,11.73468188,79.67277034,September,13,7,0
8130,6.964706997,1.13E-12,,225.525449,2.28E-77,3.924383124,Yellow,5.63E-06,0.887357136,0.982400079,1.18509337,131.3026451,536.2736652,2.428124773,0.001250803,345.5767507,Ground,13.28602981,59.2175275,April,4,14,0
8131,6.977790713,2.282330177,5.290906579,141.8238837,1.36E-93,3.002308353,Yellow,2.254370566,1.110882775,2.36305552,0.569921857,238.5093692,293.6640437,3.479984537,1.227563107,89.66319178,Stream,7.959362387,,February,14,20,0
8132,8.303173094,0.066226953,6.226087181,126.0400283,8.53E-63,1.041026714,Colorless,0.002482735,0.184128478,0.159380941,2.166102564,166.6640458,509.6906842,2.421725442,2.37E-06,252.7524737,Stream,14.06340178,74.00441612,May,31,4,1
8133,7.085777203,8.82E-11,4.57302331,112.471491,1.37E-196,0.998978062,Light Yellow,1.921963192,1.068157058,0.101644129,2.181217325,313.1320382,218.4815332,,9.54E-09,187.0787043,Well,13.20162127,61.12590711,May,21,0,1
8134,6.737617304,4.40E-07,5.634858597,176.0640824,3.62E-191,1.237760137,Faint Yellow,2.683237412,0.167906715,0.283364749,2.423152639,134.4375736,707.7976761,2.127756011,0.002904497,25.25630263,Ground,21.7660132,49.50312431,May,28,8,1
8135,7.421190602,6.22E-12,11.57265402,91.57227157,1.84E-66,0.095081751,Yellow,2.170246265,0.870967855,1.523231065,2.636447552,238.7641366,552.7315967,3.30945735,0.005029107,543.4744863,Ground,9.674173779,86.20615532,May,7,9,1
8136,7.055682801,8.20E-05,7.516502128,211.1832336,6.35E-08,0.923460943,Colorless,,0.796133728,0.079572049,0.926218642,173.0421111,268.6070579,3.174757326,0.00543239,9.390515451,River,26.35656087,27.69072309,August,31,9,1
8137,7.911853001,3.85E-09,3.496495431,,4.50E-37,3.837727945,Colorless,0.115918089,0.352023297,0.354273924,1.611020659,196.2772962,153.4831535,2.143458447,0.002303673,244.1982223,Ground,6.043783664,60.50016146,March,7,20,1
8138,6.530993436,0.006226215,9.445009953,75.85731979,9.47E-70,0.119032307,Near Colorless,0.63488575,1.884895555,0.438153011,0.168635303,136.5515781,310.933443,1.960461148,2.39E-12,124.6032886,Lake,9.859709196,33.14879753,January,14,2,1
8139,7.955380433,2.73E-07,8.375372426,209.5111312,7.11E-254,0.072705217,Near Colorless,0.014675502,0.562700991,0.859983401,1.568885458,173.3994831,244.2206935,2.517233589,6.65E-06,87.5424275,Spring,38.79667435,52.07326726,May,11,3,0
8140,7.477687413,1.63E-07,1.379921015,180.2132869,4.22E-13,0.830456115,Light Yellow,7.88E-05,0.178363225,0.36365456,2.113424788,125.2868194,93.41032381,1.897033034,7.53E-05,483.3287462,River,14.23400398,53.07578438,December,13,22,1
8141,7.0896901,0.048706258,9.898086388,213.4608801,7.40E-142,1.492228989,Near Colorless,0.015991245,0.222694015,0.719925058,2.419687977,197.3928061,294.4639486,4.043965651,0.000225589,4.238967362,Ground,13.58693205,34.64515068,February,25,2,0
8142,6.976064442,6.00E-07,5.707969461,195.0018499,2.92E-159,2.04632827,Near Colorless,0.193305585,0.038295,0.089549906,0.937836526,80.53601418,453.3950637,3.619139737,0.001539577,187.6819743,Lake,12.08837242,83.3448864,November,3,22,1
8143,6.502551099,2.68E-08,7.267884677,234.3024332,6.34E-40,2.052372026,Light Yellow,0.381512127,0.388180591,0.662506186,1.411780251,81.14648181,532.4188039,3.356880778,0.002478862,439.8998647,Aquifer,25.51231469,36.48701834,October,12,17,1
8144,7.021465166,0.002086667,1.883093103,155.0221463,1.43E-166,1.564786828,Near Colorless,0.76524186,0.653642677,0.569673738,0.890345347,175.4157708,457.1345479,3.585918964,0.046254961,445.8718585,,15.56223765,66.97326675,June,13,19,0
8145,6.704489858,1.14E-12,7.516840739,120.0101603,3.24E-49,1.867692749,Colorless,0.055548788,1.206092012,0.073957537,1.183081453,77.2253711,582.6685775,4.132021529,7.59E-07,344.1359062,River,20.34137207,87.94709611,June,13,20,1
8146,7.594480425,0.001610353,6.466205668,232.1148562,6.70E-93,0.399288515,Faint Yellow,0.782701125,0.391688423,0.096741759,1.232613119,184.2810065,546.480476,5.093387567,0.155868354,283.3225317,Lake,10.44968034,48.83813859,February,1,16,1
8147,6.815762909,0.000906301,3.584661931,284.7972713,5.25E-88,0.228691312,Yellow,3.083319229,0.986068963,0.003857408,2.135339364,102.2885055,415.6859329,3.083461891,3.78E-06,265.3441274,Aquifer,17.77732045,100.3893195,March,21,13,0
8148,7.545030836,0.023323524,8.286741445,116.1546299,9.40E-24,0.160787693,Near Colorless,0.709716677,1.41037849,0.04410481,1.859254365,240.0963231,665.2043008,3.461928573,2.05E-06,447.6748224,Stream,33.57415364,59.33835736,March,25,11,0
8149,7.771618343,6.28E-05,9.5043949,,2.07E-221,0.816897493,Yellow,2.541560485,2.461915694,0.013924042,1.383572316,185.495931,403.3440846,3.538689475,0.083835714,181.030935,Lake,8.663624877,76.22397884,January,16,6,0
8150,7.664518079,1.54E-05,2.662942225,224.5499002,3.17E-63,0.962150657,Faint Yellow,0.2847149,0.791995486,0.054290874,0.07183182,221.109428,350.6370339,3.333181022,0.0014571,258.6109334,Well,10.39133629,93.40055239,February,19,14,0
8151,7.784394405,0.000646603,4.09394032,235.7387079,1.83E-12,0.803772565,Light Yellow,0.17853727,0.139593065,0.184485228,0.245395055,71.93381575,318.8706337,3.452482247,1.31E-10,293.96434,Stream,9.207877578,77.85468035,November,21,19,1
8152,6.515275229,0.002437589,5.319764635,210.5116488,3.81E-185,0.061092931,Near Colorless,0.019465345,1.315820499,,0.125335504,,351.3889932,2.294758503,1.89E-07,105.3430899,Lake,4.982195153,76.12838275,November,23,3,1
8153,8.445773129,0.152413284,7.926813199,197.3149709,1.99E-34,4.034307397,Colorless,0.523730991,0.38824369,0.553325191,0.126799956,148.7662805,688.3581588,2.388656127,0.000535226,455.8975035,Spring,44.04330817,81.16977473,January,26,4,1
8154,7.8603735,0.003425064,2.915993909,206.9968843,5.91E-27,1.551921762,Colorless,1.050715489,1.515809295,0.178002142,1.240299898,103.7521683,285.9472362,3.708206645,9.82E-06,283.562431,Spring,8.275567956,68.46951718,May,13,14,0
8155,7.914323806,0.206316776,6.817877797,176.8002251,3.31E-24,0.019459997,Faint Yellow,0.071249026,0.133924672,0.031780258,0.738087613,139.404774,265.582028,2.392096333,0.000328392,73.27106342,Lake,22.47952382,60.25517484,October,2,15,1
8156,6.731529874,1.67E-05,7.668502425,215.8765213,4.13E-11,0.108648365,Near Colorless,0.162092623,0.794430656,0.331245402,2.97600649,76.41992724,616.3214806,3.828670599,0.001005338,457.4317215,Reservoir,9.660123997,53.78600224,December,28,14,1
8157,7.95147215,0.10238984,2.625921374,146.436263,2.11E-68,2.942065988,Near Colorless,0.706806454,,0.972884828,0.37188636,,182.2341639,2.572968084,1.68E-08,466.2340109,Aquifer,9.951307152,88.39078131,July,15,16,0
8158,7.278598811,2.00E-06,8.009059924,205.6854851,6.24E-68,0.151884646,Colorless,0.944394054,1.024459082,0.415409105,0.393273281,108.5540446,284.161369,2.283821614,2.86E-05,481.8927573,River,25.02372368,58.31495707,July,22,4,0
8159,7.411969513,0.042536686,2.225824543,177.2416705,1.33E-42,1.565379026,Colorless,0.927187885,0.076797869,0.9530577,0.830897009,127.8735992,303.8020333,2.8845209,0.001326035,66.02266978,Ground,7.437398801,62.8520961,March,22,8,0
8160,7.392197025,0.018205623,6.294305038,154.466002,1.77E-22,0.319891597,Colorless,0.102304037,0.906825557,0.574193325,0.494649181,83.1495955,553.5038824,3.759643007,4.04E-10,12.32474193,Lake,6.705828216,79.74073483,March,23,,1
8161,7.879958206,6.01E-08,2.20726576,193.3933085,3.57E-61,1.913133412,Colorless,0.023013155,0.24329124,0.116867316,3.020041627,94.61628715,601.6055223,2.522855185,3.43E-05,207.4226948,Well,10.98654442,83.26936203,May,8,15,0
8162,8.002985866,0.009367744,7.746395916,138.1933904,1.80E-14,3.554028172,Colorless,0.001083657,0.463719604,0.445242487,3.012532788,147.2119133,708.0280749,3.584471763,2.92E-08,47.02676364,Aquifer,19.73882614,104.9478935,December,7,9,1
8163,7.390411167,0.004523886,8.988591033,169.9752185,2.95E-279,4.585025748,Near Colorless,0.013084094,0.505393957,0.226743171,0.711909514,121.4037846,708.351525,3.204876064,0.000404201,245.6594919,Stream,42.30781071,79.84321662,April,2,6,0
8164,8.363141932,2.26E-13,8.551639672,100.5016982,7.71E-07,0.991940597,Faint Yellow,0.20262008,,0.572454317,2.063407938,86.72964864,531.1817316,3.256864788,0.000105749,128.7360201,Spring,17.9679856,59.79217217,January,17,12,1
8165,6.928529455,5.62E-06,3.437830872,,4.75E-11,0.795982223,Colorless,0.035866395,0.137999764,0.231900254,2.6981114,136.5722507,512.0569513,3.39523088,1.14E-06,207.8668753,Well,38.07775766,34.53323143,September,25,21,1
8166,7.692793454,0.064417513,6.123578323,92.78574925,1.04E-22,0.172569668,Faint Yellow,0.118060629,0.742225132,0.177836712,0.172370073,64.85821173,336.3748376,2.495468793,0.000584572,82.53752253,Ground,10.47262248,66.6695214,September,,9,1
